ProbeID	Codeset.Name	Probe.Label	Analyte.Type	Is.Control	Control.Type	Related.Probes	Probe.Annotation	KEGG.Pathways	Cell.Type	Official.Gene.Name	Control.Conc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001282426.1:1805	NS_IO_360_V1.0	PIK3CG	mRNA	False			Cytokine and Chemokine Signaling;Immune Cell Adhesion and Migration;JAK-STAT Signaling;Metabolic Stress;Hypoxia;PI3K-Akt;MAPK	hsa00562;hsa04012;hsa04014;hsa04015;hsa04022;hsa04024;hsa04062;hsa04066;hsa04068;hsa04070;hsa04071;hsa04072;hsa04150;hsa04151;hsa04152;hsa04210;hsa04211;hsa04213;hsa04261;hsa04370;hsa04380;hsa04510;hsa04550;hsa04611;hsa04620;hsa04630;hsa04650;hsa04660;hsa04662;hsa04664;hsa04666;hsa04668;hsa04670;hsa04722;hsa04725;hsa04750;hsa04810;hsa04910;hsa04914;hsa04915;hsa04917;hsa04919;hsa04921;hsa04923;hsa04930;hsa04931;hsa04932;hsa04933;hsa04960;hsa04973;hsa05100;hsa05142;hsa05145;hsa05146;hsa05160;hsa05161;hsa05162;hsa05164;hsa05166;hsa05169;hsa05200;hsa05203;hsa05205;hsa05210;hsa05211;hsa05212;hsa05213;hsa05214;hsa05215;hsa05218;hsa05220;hsa05221;hsa05222;hsa05223;hsa05230;hsa05231		PIK3CG	;;;
NM_005618.3:1520	NS_IO_360_V1.0	DLL1	mRNA	False			Notch Signaling	hsa04330		DLL1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001243266.1:692	NS_IO_360_V1.0	MS4A4A	mRNA	False					Macrophages	MS4A4A	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002412.3:323	NS_IO_360_V1.0	MGMT	mRNA	False			DNA Damage Repair			MGMT	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000122.1:1624	NS_IO_360_V1.0	ERCC3	mRNA	True	Housekeeping		DNA Damage Repair			ERCC3	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ERCC_00098.1:785	NS_IO_360_V1.0	NEG_E(0)	mRNA	True	Negative						0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001278.4:3263	NS_IO_360_V1.0	CHUK	mRNA	False			Costimulatory Signaling;Cytokine and Chemokine Signaling;NF-kappaB Signaling;PI3K-Akt;MAPK	hsa04010;hsa04014;hsa04062;hsa04064;hsa04068;hsa04151;hsa04210;hsa04380;hsa04620;hsa04621;hsa04622;hsa04623;hsa04660;hsa04662;hsa04668;hsa04920;hsa05120;hsa05131;hsa05142;hsa05145;hsa05160;hsa05161;hsa05162;hsa05166;hsa05168;hsa05169;hsa05200;hsa05212;hsa05215;hsa05220;hsa05221;hsa05222		CHUK	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_005764.3:229	NS_IO_360_V1.0	PDZK1IP1	mRNA	False			Myeloid Compartment			PDZK1IP1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001199723.1:802	NS_IO_360_V1.0	CRABP2	mRNA	False			Myeloid Compartment			CRABP2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001196.3:1604	NS_IO_360_V1.0	BID	mRNA	False			Apoptosis	hsa04071;hsa04115;hsa04210;hsa04650;hsa04932;hsa05010;hsa05014;hsa05152;hsa05200;hsa05416		BID	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_032364.5:787	NS_IO_360_V1.0	DNAJC14	mRNA	True	Housekeeping					DNAJC14	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_024070.3:1390	NS_IO_360_V1.0	PVRIG	mRNA	False			Costimulatory Signaling			PVRIG	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000095.2:1271	NS_IO_360_V1.0	COMP	mRNA	False			Matrix Remodeling and Metastasis;PI3K-Akt	hsa04145;hsa04151;hsa04510;hsa04512;hsa05144		COMP	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_006120.3:396	NS_IO_360_V1.0	HLA-DMA	mRNA	False			Antigen Presentation;Immune Cell Adhesion and Migration	hsa04145;hsa04514;hsa04612;hsa04672;hsa04940;hsa05140;hsa05145;hsa05150;hsa05152;hsa05164;hsa05166;hsa05168;hsa05310;hsa05320;hsa05321;hsa05322;hsa05323;hsa05330;hsa05332;hsa05416		HLA-DMA	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_006564.1:97	NS_IO_360_V1.0	CXCR6	mRNA	False			Cytokine and Chemokine Signaling	hsa04060;hsa04062		CXCR6	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001323611.1:1085	NS_IO_360_V1.0	RBL2	mRNA	False			Cell Proliferation;TGF-beta Signaling;PI3K-Akt				;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001561.5:567	NS_IO_360_V1.0	TNFRSF9	mRNA	False				hsa04060		TNFRSF9	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_023068.3:4559	NS_IO_360_V1.0	SIGLEC1	mRNA	False			Immune Cell Adhesion and Migration	hsa04514		SIGLEC1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_020142.3:563	NS_IO_360_V1.0	NDUFA4L2	mRNA	False				hsa01100;hsa04932;hsa05010;hsa05012;hsa05016		NDUFA4L2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_181054.2:930	NS_IO_360_V1.0	HIF1A	mRNA	False			Autophagy;Metabolic Stress;Hypoxia;Notch Signaling	hsa04066;hsa04150;hsa04919;hsa05200;hsa05205;hsa05211;hsa05230;hsa05231		HIF1A	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002125.3:135	NS_IO_360_V1.0	HLA-DRB5	mRNA	False			Antigen Presentation;Costimulatory Signaling;Immune Cell Adhesion and Migration;Interferon Signaling	hsa04145;hsa04514;hsa04612;hsa04640;hsa04672;hsa04940;hsa05140;hsa05145;hsa05150;hsa05152;hsa05164;hsa05166;hsa05168;hsa05169;hsa05310;hsa05320;hsa05321;hsa05322;hsa05323;hsa05330;hsa05332;hsa05416		HLA-DRB5	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_032206.4:3668	NS_IO_360_V1.0	NLRC5	mRNA	False						NLRC5	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_003747.2:1948	NS_IO_360_V1.0	TNKS	mRNA	False			DNA Damage Repair			TNKS	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002989.2:155	NS_IO_360_V1.0	CCL21	mRNA	False			Cytokine and Chemokine Signaling	hsa04060;hsa04062;hsa04064		CCL21	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002253.2:336	NS_IO_360_V1.0	KDR	mRNA	False			Matrix Remodeling and Metastasis;PI3K-Akt;MAPK	hsa04014;hsa04015;hsa04060;hsa04144;hsa04151;hsa04370;hsa04510;hsa05205		KDR	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_019055.5:3080	NS_IO_360_V1.0	ROBO4	mRNA	False						ROBO4	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000577.3:480	NS_IO_360_V1.0	IL1RN	mRNA	False			Cytokine and Chemokine Signaling;Myeloid Compartment			IL1RN	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001759.2:5825	NS_IO_360_V1.0	CCND2	mRNA	False			Angiogenesis;JAK-STAT Signaling;Cell Proliferation;Wnt Signaling;PI3K-Akt	hsa04068;hsa04110;hsa04115;hsa04151;hsa04310;hsa04390;hsa04510;hsa04630;hsa04917;hsa05162;hsa05166;hsa05202;hsa05203;hsa05206		CCND2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002181.2:1693	NS_IO_360_V1.0	IHH	mRNA	False			Hedgehog Signaling	hsa04340		IHH	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001163034.1:3139	NS_IO_360_V1.0	RPTOR	mRNA	False			Autophagy;Metabolic Stress;PI3K-Akt	hsa04150;hsa04151;hsa04152;hsa04211;hsa04213;hsa04910;hsa05206		RPTOR	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002112.3:1646	NS_IO_360_V1.0	HDC	mRNA	False				hsa01100	Mast cells	HDC	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001253849.1:871	NS_IO_360_V1.0	VTCN1	mRNA	False			Costimulatory Signaling;Immune Cell Adhesion and Migration	hsa04514		VTCN1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000600.3:484	NS_IO_360_V1.0	IL6	mRNA	False			Cytokine and Chemokine Signaling;JAK-STAT Signaling;Metabolic Stress;Hypoxia;PI3K-Akt	hsa04060;hsa04066;hsa04068;hsa04151;hsa04620;hsa04621;hsa04623;hsa04630;hsa04640;hsa04668;hsa04672;hsa04931;hsa04932;hsa04933;hsa05020;hsa05132;hsa05133;hsa05134;hsa05142;hsa05143;hsa05144;hsa05146;hsa05152;hsa05161;hsa05162;hsa05164;hsa05166;hsa05168;hsa05200;hsa05202;hsa05321;hsa05323;hsa05332;hsa05410		IL6	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002507.3:512	NS_IO_360_V1.0	NGFR	mRNA	False			PI3K-Akt;MAPK	hsa04014;hsa04015;hsa04060;hsa04151;hsa04722;hsa05202		NGFR	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_033035.4:898	NS_IO_360_V1.0	TSLP	mRNA	False			Costimulatory Signaling;JAK-STAT Signaling	hsa04060;hsa04630		TSLP	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000878.2:1980	NS_IO_360_V1.0	IL2RB	mRNA	False			Costimulatory Signaling;Cytokine and Chemokine Signaling;JAK-STAT Signaling;PI3K-Akt	hsa04060;hsa04144;hsa04151;hsa04630;hsa05162;hsa05166;hsa05202		IL2RB	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_025239.3:235	NS_IO_360_V1.0	PDCD1LG2	mRNA	False			Costimulatory Signaling;Immune Cell Adhesion and Migration	hsa04514		PDCD1LG2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001171171.1:2625	NS_IO_360_V1.0	CX3CR1	mRNA	False			Cytokine and Chemokine Signaling	hsa04060;hsa04062		CX3CR1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001272042.1:2451	NS_IO_360_V1.0	RPS6KB1	mRNA	False			Autophagy;Metabolic Stress;Hypoxia;TGF-beta Signaling;PI3K-Akt	hsa04012;hsa04066;hsa04150;hsa04151;hsa04152;hsa04211;hsa04213;hsa04350;hsa04666;hsa04910;hsa04931;hsa05205;hsa05221;hsa05231		RPS6KB1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_003188.3:1178	NS_IO_360_V1.0	MAP3K7	mRNA	False			Costimulatory Signaling;Autophagy;Wnt Signaling;MAPK	hsa04010;hsa04064;hsa04152;hsa04310;hsa04380;hsa04520;hsa04620;hsa04621;hsa04622;hsa04660;hsa04668;hsa05140;hsa05145;hsa05162;hsa05168;hsa05169		MAP3K7	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001008540.1:1060	NS_IO_360_V1.0	CXCR4	mRNA	False			Cytokine and Chemokine Signaling;Immune Cell Adhesion and Migration	hsa04060;hsa04062;hsa04144;hsa04360;hsa04670;hsa04672;hsa05200		CXCR4	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_004159.4:1080	NS_IO_360_V1.0	PSMB8	mRNA	False			Antigen Presentation;Costimulatory Signaling;Interferon Signaling;Cell Proliferation;Apoptosis;Hedgehog Signaling;NF-kappaB Signaling	hsa03050		PSMB8	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000616.4:1524	NS_IO_360_V1.0	CD4	mRNA	False			Antigen Presentation;Costimulatory Signaling;Immune Cell Adhesion and Migration	hsa04514;hsa04612;hsa04640;hsa04660;hsa05340		CD4	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_018664.2:725	NS_IO_360_V1.0	BATF3	mRNA	False			Antigen Presentation			BATF3	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001319233.1:880	NS_IO_360_V1.0	IL12RB2	mRNA	False			Cytokine and Chemokine Signaling;JAK-STAT Signaling;Cytotoxicity;Lymphoid Compartment				;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001114937.2:418	NS_IO_360_V1.0	SH2D1A	mRNA	False				hsa04650;hsa05162	T-cells	SH2D1A	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_133278.2:750	NS_IO_360_V1.0	FCAR	mRNA	False			Myeloid Compartment	hsa04145;hsa05150	Neutrophils	FCAR	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001322977.1:191	NS_IO_360_V1.0	SFXN1	mRNA	False							;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001122779.1:1620	NS_IO_360_V1.0	FAM124B	mRNA	False						FAM124B	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_025079.2:1379	NS_IO_360_V1.0	ZC3H12A	mRNA	False						ZC3H12A	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000546.2:1330	NS_IO_360_V1.0	TP53	mRNA	False			DNA Damage Repair;Cell Proliferation;Apoptosis;Metabolic Stress;Wnt Signaling;Notch Signaling;PI3K-Akt;MAPK	hsa04010;hsa04071;hsa04110;hsa04115;hsa04151;hsa04210;hsa04211;hsa04310;hsa04722;hsa04919;hsa05014;hsa05016;hsa05160;hsa05161;hsa05162;hsa05166;hsa05168;hsa05169;hsa05200;hsa05202;hsa05203;hsa05205;hsa05206;hsa05210;hsa05212;hsa05213;hsa05214;hsa05215;hsa05216;hsa05217;hsa05218;hsa05219;hsa05220;hsa05222;hsa05223;hsa05230		TP53	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_005985.3:960	NS_IO_360_V1.0	SNAI1	mRNA	False				hsa04520		SNAI1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_015441.1:2920	NS_IO_360_V1.0	OLFML2B	mRNA	False						OLFML2B	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000450.2:257	NS_IO_360_V1.0	SELE	mRNA	False			Immune Cell Adhesion and Migration	hsa04514;hsa04668;hsa04933;hsa05143;hsa05144		SELE	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001242.4:326	NS_IO_360_V1.0	CD27	mRNA	False			Costimulatory Signaling;NF-kappaB Signaling;Lymphoid Compartment	hsa04060		CD27	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_003486.6:2011	NS_IO_360_V1.0	SLC7A5	mRNA	False			Metabolic Stress	hsa05230		SLC7A5	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_004152.2:313	NS_IO_360_V1.0	OAZ1	mRNA	True	Housekeeping					OAZ1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_022168.3:3250	NS_IO_360_V1.0	IFIH1	mRNA	False			Interferon Signaling;Cytotoxicity	hsa04622;hsa05161;hsa05162;hsa05164;hsa05168		IFIH1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002318.2:40	NS_IO_360_V1.0	LOXL2	mRNA	False			Matrix Remodeling and Metastasis			LOXL2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002104.2:634	NS_IO_360_V1.0	GZMK	mRNA	False			Cytotoxicity;Lymphoid Compartment			GZMK	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001130046.1:295	NS_IO_360_V1.0	CCL20	mRNA	False			Cytokine and Chemokine Signaling;Myeloid Compartment	hsa04060;hsa04062;hsa04668;hsa05323		CCL20	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002214.2:2609	NS_IO_360_V1.0	ITGB8	mRNA	False			Immune Cell Adhesion and Migration;Matrix Remodeling and Metastasis;PI3K-Akt	hsa04151;hsa04510;hsa04512;hsa04514;hsa04810;hsa05410;hsa05412;hsa05414		ITGB8	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001163771.1:516	NS_IO_360_V1.0	COL11A2	mRNA	False			Matrix Remodeling and Metastasis	hsa04974		COL11A2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_015991.3:636	NS_IO_360_V1.0	C1QA	mRNA	False				hsa04610;hsa05020;hsa05133;hsa05142;hsa05150;hsa05322		C1QA	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001144925.2:1369	NS_IO_360_V1.0	MX1	mRNA	False			Interferon Signaling;Cytotoxicity;Lymphoid Compartment	hsa05162;hsa05164		MX1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000759.3:851	NS_IO_360_V1.0	CSF3	mRNA	False			Cytokine and Chemokine Signaling;JAK-STAT Signaling;PI3K-Akt	hsa04060;hsa04151;hsa04630;hsa04640;hsa05144		CSF3	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_005903.5:5007	NS_IO_360_V1.0	SMAD5	mRNA	False			TGF-beta Signaling	hsa04350;hsa04550		SMAD5	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001191.3:1421	NS_IO_360_V1.0	BCL2L1	mRNA	False			JAK-STAT Signaling;Apoptosis;Autophagy;PI3K-Akt;MAPK	hsa04014;hsa04064;hsa04151;hsa04210;hsa04630;hsa05014;hsa05145;hsa05166;hsa05200;hsa05202;hsa05212;hsa05220;hsa05222		BCL2L1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_021147.4:1129	NS_IO_360_V1.0	CCNO	mRNA	False			DNA Damage Repair;Cell Proliferation			CCNO	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_020529.2:1361	NS_IO_360_V1.0	NFKBIA	mRNA	False			Costimulatory Signaling;Cytokine and Chemokine Signaling;NF-kappaB Signaling	hsa04024;hsa04062;hsa04064;hsa04210;hsa04380;hsa04620;hsa04621;hsa04622;hsa04623;hsa04660;hsa04662;hsa04668;hsa04722;hsa04920;hsa04931;hsa05120;hsa05131;hsa05134;hsa05140;hsa05142;hsa05145;hsa05160;hsa05161;hsa05162;hsa05164;hsa05166;hsa05168;hsa05169;hsa05200;hsa05203;hsa05215;hsa05220;hsa05222		NFKBIA	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001142593.2:958	NS_IO_360_V1.0	ITPK1	mRNA	False			Angiogenesis	hsa00562;hsa01100;hsa04070		ITPK1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001256841.1:371	NS_IO_360_V1.0	CD300A	mRNA	False			Metabolic Stress			CD300A	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000361.2:1674	NS_IO_360_V1.0	THBD	mRNA	False			Antigen Presentation	hsa04610;hsa04933		THBD	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000228.2:3350	NS_IO_360_V1.0	LAMB3	mRNA	False			Matrix Remodeling and Metastasis;PI3K-Akt;Myeloid Compartment	hsa04151;hsa04510;hsa04512;hsa05145;hsa05146;hsa05200;hsa05222		LAMB3	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_015527.3:2915	NS_IO_360_V1.0	TBC1D10B	mRNA	True	Housekeeping					TBC1D10B	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_003327.3:981	NS_IO_360_V1.0	TNFRSF4	mRNA	False			NF-kappaB Signaling	hsa04060		TNFRSF4	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_018131.3:570	NS_IO_360_V1.0	CEP55	mRNA	False			Cell Proliferation			CEP55	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002543.3:254	NS_IO_360_V1.0	OLR1	mRNA	False			Myeloid Compartment	hsa03320;hsa04145		OLR1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
